Date,OrderID,Product,Category,Region,Quantity,UnitPrice,Revenue,Cost,Profit,Discount,CustomerID,CustomerSegment
2024-04-12,ORD-21921,Denim Jeans,Clothing,Asia Pacific,3,66.99,200.97,75.45,125.52,5.0,CUST-1377,Government
2024-04-12,ORD-13858,Running Shoes,Clothing,North America,5,119.32,596.6,246.2,350.4,0.0,CUST-2254,Government
2024-04-12,ORD-20022,LED Desk Lamp,Home & Office,Europe,1,42.94,42.94,15.09,27.85,0.0,CUST-1851,Consumer
2024-04-13,ORD-18563,LED Desk Lamp,Home & Office,North America,1,44.84,44.84,15.14,29.7,0.0,CUST-4056,Consumer
2024-04-13,ORD-21454,4K Monitor,Electronics,Asia Pacific,1,378.71,378.71,289.7,89.01,10.0,CUST-3983,Consumer
2024-04-13,ORD-12756,Laptop Pro X1,Electronics,Middle East,1,835.95,835.95,602.74,233.21,0.0,CUST-1726,Enterprise
2024-04-13,ORD-19536,Air Purifier,Home & Office,Latin America,1,172.17,172.17,96.16,76.01,0.0,CUST-2202,Consumer
2024-04-13,ORD-19094,Wireless Earbuds,Electronics,Middle East,2,84.89,169.78,63.06,106.72,0.0,CUST-1934,Consumer
2024-04-13,ORD-17833,USB-C Hub,Electronics,North America,6,49.17,295.02,111.18,183.84,20.0,CUST-2971,Government
2024-04-13,ORD-19287,Smart Watch Ultra,Electronics,North America,5,323.87,1619.35,942.85,676.5,5.0,CUST-4186,Government
2024-04-13,ORD-12281,Cloud Storage Plan,Software & Services,Asia Pacific,1,83.52,83.52,15.16,68.36,20.0,CUST-3850,SMB
2024-04-13,ORD-18464,Project Mgmt Tool,Software & Services,Latin America,1,113.32,113.32,22.3,91.02,0.0,CUST-4544,Enterprise
2024-04-13,ORD-19930,USB-C Hub,Electronics,North America,1,49.85,49.85,17.23,32.62,15.0,CUST-3672,SMB
2024-04-14,ORD-21330,Phone Case Premium,Accessories,North America,3,23.26,69.78,20.28,49.5,5.0,CUST-3770,SMB
2024-04-14,ORD-13296,Portable SSD 1TB,Electronics,Asia Pacific,1,92.77,92.77,57.69,35.08,0.0,CUST-2431,Consumer
2024-04-14,ORD-15697,Backpack Elite,Accessories,Asia Pacific,2,78.58,157.16,68.48,88.68,0.0,CUST-3769,SMB
2024-04-14,ORD-12422,LED Desk Lamp,Home & Office,Europe,2,55.58,111.16,30.26,80.9,0.0,CUST-1257,Enterprise
2024-04-14,ORD-17642,Coffee Maker Pro,Home & Office,Middle East,2,144.46,288.92,123.58,165.34,0.0,CUST-4079,Consumer
2024-04-14,ORD-14184,Mechanical Keyboard,Electronics,North America,2,126.45,252.9,116.06,136.84,0.0,CUST-4483,Enterprise
2024-04-14,ORD-13381,Leather Wallet,Accessories,Asia Pacific,7,45.83,320.81,109.76,211.05,0.0,CUST-4175,SMB
2024-04-14,ORD-20324,Casual T-Shirt,Clothing,Europe,1,31.45,31.45,9.34,22.11,0.0,CUST-3501,SMB
2024-04-14,ORD-10720,Travel Mug,Accessories,Asia Pacific,5,17.77,88.85,30.0,58.85,0.0,CUST-1814,Consumer
2024-04-14,ORD-13457,Premium Jacket,Clothing,North America,1,215.37,215.37,70.1,145.27,0.0,CUST-1305,Enterprise
2024-04-14,ORD-18482,Bookshelf Organizer,Home & Office,Asia Pacific,5,73.4,367.0,183.9,183.1,0.0,CUST-2300,Enterprise
2024-04-14,ORD-10839,Phone Case Premium,Accessories,North America,8,25.07,200.56,56.4,144.16,15.0,CUST-2809,Government
2024-04-14,ORD-19912,VPN Annual Sub,Software & Services,North America,7,84.81,593.67,68.04,525.63,20.0,CUST-3500,SMB
2024-04-14,ORD-13390,4K Monitor,Electronics,Latin America,2,372.95,745.9,594.48,151.42,0.0,CUST-3154,SMB
2024-04-15,ORD-16353,Smart Watch Ultra,Electronics,North America,3,328.67,986.01,612.33,373.68,0.0,CUST-1719,Enterprise
2024-04-15,ORD-13664,Wireless Earbuds,Electronics,North America,2,73.56,147.12,62.86,84.26,10.0,CUST-1946,SMB
2024-04-15,ORD-18626,Ergonomic Chair,Home & Office,North America,1,378.35,378.35,205.66,172.69,0.0,CUST-3447,Consumer
2024-04-15,ORD-16261,Design Suite License,Software & Services,Middle East,1,351.75,351.75,43.96,307.79,0.0,CUST-3433,Consumer
2024-04-15,ORD-18831,Ergonomic Chair,Home & Office,Europe,1,386.97,386.97,211.25,175.72,0.0,CUST-1808,SMB
2024-04-15,ORD-15834,Smart Watch Ultra,Electronics,Asia Pacific,3,276.29,828.87,600.39,228.48,0.0,CUST-2339,SMB
2024-04-15,ORD-21814,Denim Jeans,Clothing,North America,4,69.7,278.8,91.56,187.24,0.0,CUST-4643,Government
2024-04-15,ORD-10094,Air Purifier,Home & Office,Europe,3,218.12,654.36,291.6,362.76,0.0,CUST-1970,Consumer
2024-04-15,ORD-19966,VPN Annual Sub,Software & Services,Asia Pacific,2,70.12,140.24,20.06,120.18,0.0,CUST-2956,Consumer
2024-04-15,ORD-11464,Standing Desk,Home & Office,Europe,1,638.92,638.92,317.64,321.28,0.0,CUST-4343,SMB
2024-04-16,ORD-16628,Travel Mug,Accessories,Asia Pacific,3,17.07,51.21,17.91,33.3,0.0,CUST-2459,SMB
2024-04-16,ORD-16735,Running Shoes,Clothing,North America,3,128.26,384.78,149.79,234.99,0.0,CUST-3095,Government
2024-04-16,ORD-16599,Coffee Maker Pro,Home & Office,Asia Pacific,4,139.25,557.0,263.28,293.72,0.0,CUST-1786,Consumer
2024-04-16,ORD-10291,Smart Watch Ultra,Electronics,Asia Pacific,1,341.15,341.15,198.56,142.59,0.0,CUST-4387,Enterprise
2024-04-16,ORD-10455,Wireless Earbuds,Electronics,Asia Pacific,1,74.42,74.42,33.32,41.1,0.0,CUST-3906,SMB
2024-04-16,ORD-21024,VPN Annual Sub,Software & Services,Latin America,3,68.18,204.54,28.86,175.68,0.0,CUST-1516,Consumer
2024-04-16,ORD-18277,VPN Annual Sub,Software & Services,North America,4,73.3,293.2,38.24,254.96,0.0,CUST-1563,Government
2024-04-16,ORD-15761,Cloud Storage Plan,Software & Services,North America,1,102.03,102.03,14.87,87.16,0.0,CUST-1571,SMB
2024-04-16,ORD-21784,Mechanical Keyboard,Electronics,North America,1,132.17,132.17,59.11,73.06,0.0,CUST-2521,SMB
2024-04-16,ORD-18324,Winter Hoodie,Clothing,North America,1,59.42,59.42,21.77,37.65,0.0,CUST-3893,Enterprise
2024-04-16,ORD-15736,Backpack Elite,Accessories,Middle East,2,93.2,186.4,68.3,118.1,15.0,CUST-1124,Consumer
2024-04-16,ORD-18287,Sports Shorts,Clothing,Asia Pacific,5,33.59,167.95,57.5,110.45,0.0,CUST-1872,Government
2024-04-16,ORD-16068,VPN Annual Sub,Software & Services,North America,2,68.73,137.46,19.7,117.76,0.0,CUST-2324,Consumer
2024-04-16,ORD-15728,Gaming Mouse,Electronics,North America,3,63.66,190.98,81.36,109.62,20.0,CUST-4045,Consumer
2024-04-16,ORD-21120,Backpack Elite,Accessories,Europe,4,99.5,398.0,141.0,257.0,5.0,CUST-3356,Enterprise
2024-04-16,ORD-20731,VPN Annual Sub,Software & Services,Middle East,1,71.41,71.41,9.65,61.76,0.0,CUST-4835,Enterprise
2024-04-16,ORD-18548,4K Monitor,Electronics,Latin America,2,369.55,739.1,559.24,179.86,15.0,CUST-4686,SMB
2024-04-17,ORD-12270,Project Mgmt Tool,Software & Services,Europe,2,149.44,298.88,42.78,256.1,0.0,CUST-3705,Enterprise
2024-04-17,ORD-19074,Design Suite License,Software & Services,North America,4,263.5,1054.0,183.56,870.44,0.0,CUST-2253,Enterprise
2024-04-17,ORD-14298,Design Suite License,Software & Services,North America,1,309.67,309.67,46.58,263.09,0.0,CUST-1004,Government
2024-04-17,ORD-11401,Premium Jacket,Clothing,Europe,6,182.17,1093.02,420.06,672.96,0.0,CUST-1659,Consumer
2024-04-17,ORD-21916,Winter Hoodie,Clothing,Europe,1,63.03,63.03,21.03,42.0,0.0,CUST-3726,Consumer
2024-04-17,ORD-21555,Running Shoes,Clothing,Asia Pacific,5,129.56,647.8,234.4,413.4,0.0,CUST-3537,Consumer
2024-04-17,ORD-15170,Leather Wallet,Accessories,Asia Pacific,3,44.81,134.43,49.26,85.17,25.0,CUST-2518,SMB
2024-04-17,ORD-13382,Mechanical Keyboard,Electronics,North America,1,131.14,131.14,56.7,74.44,25.0,CUST-1406,SMB
2024-04-17,ORD-13770,4K Monitor,Electronics,Latin America,1,366.62,366.62,294.1,72.52,0.0,CUST-3833,Enterprise
2024-04-17,ORD-14158,Running Shoes,Clothing,Asia Pacific,2,100.98,201.96,98.22,103.74,0.0,CUST-3789,SMB
2024-04-17,ORD-12767,Denim Jeans,Clothing,Europe,12,71.16,853.92,285.48,568.44,25.0,CUST-3301,Government
2024-04-17,ORD-12491,LED Desk Lamp,Home & Office,North America,3,49.07,147.21,47.01,100.2,0.0,CUST-3804,Enterprise
2024-04-17,ORD-15924,Project Mgmt Tool,Software & Services,North America,6,141.5,849.0,126.6,722.4,0.0,CUST-4848,Consumer
2024-04-17,ORD-14722,Premium Jacket,Clothing,Europe,1,200.45,200.45,71.58,128.87,0.0,CUST-4833,Government
2024-04-17,ORD-12682,Bookshelf Organizer,Home & Office,North America,9,97.0,873.0,354.24,518.76,0.0,CUST-2420,SMB
2024-04-17,ORD-10461,Sports Shorts,Clothing,Asia Pacific,17,32.47,551.99,211.82,340.17,0.0,CUST-1826,SMB
2024-04-17,ORD-12140,Standing Desk,Home & Office,North America,3,515.14,1545.42,1002.36,543.06,0.0,CUST-2748,Enterprise
2024-04-17,ORD-10969,Cloud Storage Plan,Software & Services,North America,3,91.36,274.08,45.24,228.84,0.0,CUST-3066,Consumer
2024-04-17,ORD-12512,USB-C Hub,Electronics,Latin America,1,41.42,41.42,18.41,23.01,0.0,CUST-4317,Consumer
2024-04-17,ORD-10263,Design Suite License,Software & Services,North America,1,317.5,317.5,43.82,273.68,0.0,CUST-2806,SMB
2024-04-18,ORD-15158,Ergonomic Chair,Home & Office,Europe,2,358.45,716.9,406.66,310.24,0.0,CUST-3460,SMB
2024-04-18,ORD-11531,Ergonomic Chair,Home & Office,North America,4,378.17,1512.68,870.4,642.28,0.0,CUST-3582,SMB
2024-04-18,ORD-18269,Leather Wallet,Accessories,North America,1,49.54,49.54,16.3,33.24,0.0,CUST-4762,Consumer
2024-04-18,ORD-18016,Design Suite License,Software & Services,Europe,2,330.71,661.42,91.04,570.38,0.0,CUST-2388,SMB
2024-04-18,ORD-12113,Denim Jeans,Clothing,Europe,4,70.19,280.76,98.04,182.72,0.0,CUST-4900,Enterprise
2024-04-18,ORD-21881,Denim Jeans,Clothing,North America,1,72.93,72.93,23.02,49.91,5.0,CUST-1881,Government
2024-04-18,ORD-20100,Casual T-Shirt,Clothing,North America,13,31.51,409.63,113.1,296.53,0.0,CUST-1742,SMB
2024-04-18,ORD-17484,Gaming Mouse,Electronics,Asia Pacific,1,61.42,61.42,29.36,32.06,25.0,CUST-1936,Government
2024-04-18,ORD-20990,LED Desk Lamp,Home & Office,North America,1,45.0,45.0,14.88,30.12,5.0,CUST-4957,SMB
2024-04-18,ORD-20521,Leather Wallet,Accessories,Europe,3,58.78,176.34,50.4,125.94,0.0,CUST-2615,Consumer
2024-04-18,ORD-17438,Casual T-Shirt,Clothing,North America,3,31.21,93.63,25.95,67.68,0.0,CUST-3002,Consumer
2024-04-18,ORD-18141,Ergonomic Chair,Home & Office,Latin America,2,325.49,650.98,430.34,220.64,0.0,CUST-2405,SMB
2024-04-18,ORD-19246,Design Suite License,Software & Services,Europe,1,288.19,288.19,45.28,242.91,0.0,CUST-4579,Enterprise
2024-04-18,ORD-17382,Air Purifier,Home & Office,North America,2,196.94,393.88,183.04,210.84,0.0,CUST-3088,SMB
2024-04-19,ORD-10293,4K Monitor,Electronics,Europe,2,456.63,913.26,593.0,320.26,0.0,CUST-3037,SMB
2024-04-19,ORD-11765,Sports Shorts,Clothing,Middle East,15,33.74,506.1,178.05,328.05,0.0,CUST-2261,Consumer
2024-04-19,ORD-13169,Project Mgmt Tool,Software & Services,North America,1,135.46,135.46,22.64,112.82,0.0,CUST-4442,Consumer
2024-04-19,ORD-20645,Portable SSD 1TB,Electronics,Europe,2,110.74,221.48,107.04,114.44,0.0,CUST-2439,Consumer
2024-04-19,ORD-11681,Premium Jacket,Clothing,North America,3,181.83,545.49,210.18,335.31,20.0,CUST-2464,SMB
2024-04-19,ORD-14740,VPN Annual Sub,Software & Services,Asia Pacific,7,73.94,517.58,68.6,448.98,0.0,CUST-4353,Consumer
2024-04-19,ORD-16807,Gaming Mouse,Electronics,Europe,1,74.3,74.3,27.29,47.01,0.0,CUST-1254,Consumer
2024-04-19,ORD-15996,Mechanical Keyboard,Electronics,Europe,5,147.11,735.55,279.35,456.2,0.0,CUST-3885,SMB
2024-04-19,ORD-14453,Air Purifier,Home & Office,Asia Pacific,1,187.92,187.92,91.88,96.04,0.0,CUST-1224,Consumer
2024-04-19,ORD-21639,Running Shoes,Clothing,North America,1,129.77,129.77,46.03,83.74,20.0,CUST-3940,Enterprise
2024-04-19,ORD-16088,Ergonomic Chair,Home & Office,North America,2,396.03,792.06,415.78,376.28,0.0,CUST-4647,Enterprise
2024-04-19,ORD-14854,VPN Annual Sub,Software & Services,North America,1,76.86,76.86,10.13,66.73,15.0,CUST-4639,Government
2024-04-19,ORD-21037,Gaming Mouse,Electronics,Europe,4,74.91,299.64,107.56,192.08,0.0,CUST-4805,Enterprise
2024-04-20,ORD-12956,Travel Mug,Accessories,North America,4,19.01,76.04,24.04,52.0,0.0,CUST-2434,Government
2024-04-20,ORD-15593,Smart Watch Ultra,Electronics,North America,1,327.59,327.59,201.99,125.6,10.0,CUST-1886,SMB
2024-04-20,ORD-13502,Smart Watch Ultra,Electronics,Latin America,1,240.35,240.35,198.91,41.44,0.0,CUST-2221,SMB
2024-04-20,ORD-20472,Laptop Pro X1,Electronics,Asia Pacific,1,760.08,760.08,607.64,152.44,0.0,CUST-2094,Enterprise
2024-04-20,ORD-15819,Coffee Maker Pro,Home & Office,Europe,3,152.53,457.59,190.95,266.64,0.0,CUST-2256,SMB
2024-04-20,ORD-13120,4K Monitor,Electronics,North America,2,435.04,870.08,553.48,316.6,0.0,CUST-4685,SMB
2024-04-20,ORD-20087,Winter Hoodie,Clothing,Europe,3,62.9,188.7,65.25,123.45,0.0,CUST-3728,Enterprise
2024-04-20,ORD-10294,Wireless Earbuds,Electronics,North America,4,76.39,305.56,123.52,182.04,0.0,CUST-2477,Consumer
2024-04-20,ORD-14037,Winter Hoodie,Clothing,Asia Pacific,1,45.94,45.94,20.45,25.49,20.0,CUST-2412,SMB
2024-04-20,ORD-12266,Smart Watch Ultra,Electronics,Latin America,2,255.51,511.02,384.62,126.4,0.0,CUST-2441,SMB
2024-04-20,ORD-20397,Cloud Storage Plan,Software & Services,Latin America,6,74.97,449.82,93.6,356.22,0.0,CUST-3713,SMB
2024-04-20,ORD-13046,Phone Case Premium,Accessories,North America,1,26.89,26.89,7.1,19.79,0.0,CUST-3125,Consumer
2024-04-20,ORD-19535,Laptop Pro X1,Electronics,Europe,1,982.7,982.7,620.27,362.43,15.0,CUST-3726,Consumer
2024-04-20,ORD-18300,Cloud Storage Plan,Software & Services,North America,1,87.24,87.24,15.1,72.14,0.0,CUST-3575,SMB
2024-04-20,ORD-12639,Backpack Elite,Accessories,Europe,1,93.27,93.27,35.95,57.32,0.0,CUST-1960,SMB
2024-04-21,ORD-17177,Ergonomic Chair,Home & Office,Europe,2,430.19,860.38,429.04,431.34,0.0,CUST-4063,SMB
2024-04-21,ORD-15945,Portable SSD 1TB,Electronics,North America,4,113.42,453.68,228.04,225.64,0.0,CUST-2411,SMB
2024-04-21,ORD-12884,Coffee Maker Pro,Home & Office,Europe,9,163.16,1468.44,606.96,861.48,0.0,CUST-2726,Government
2024-04-21,ORD-11100,Standing Desk,Home & Office,Asia Pacific,2,542.92,1085.84,620.84,465.0,0.0,CUST-3280,Consumer
2024-04-21,ORD-13092,Travel Mug,Accessories,Latin America,1,14.8,14.8,6.19,8.61,0.0,CUST-1870,Enterprise
2024-04-21,ORD-12307,Coffee Maker Pro,Home & Office,North America,3,150.73,452.19,193.44,258.75,15.0,CUST-4602,SMB
2024-04-21,ORD-12425,Gaming Mouse,Electronics,Middle East,1,67.87,67.87,29.27,38.6,0.0,CUST-4317,Consumer
2024-04-21,ORD-21644,Coffee Maker Pro,Home & Office,Europe,6,140.1,840.6,406.74,433.86,0.0,CUST-3283,Consumer
2024-04-21,ORD-17952,Smart Watch Ultra,Electronics,Europe,2,388.16,776.32,384.4,391.92,5.0,CUST-3273,Consumer
2024-04-21,ORD-19741,4K Monitor,Electronics,North America,1,435.71,435.71,303.98,131.73,0.0,CUST-1705,Government
2024-04-21,ORD-11978,Winter Hoodie,Clothing,North America,2,59.94,119.88,41.66,78.22,0.0,CUST-3690,SMB
2024-04-22,ORD-17320,Cloud Storage Plan,Software & Services,North America,4,99.52,398.08,60.88,337.2,0.0,CUST-2604,Consumer
2024-04-22,ORD-11434,4K Monitor,Electronics,Asia Pacific,1,369.59,369.59,290.21,79.38,0.0,CUST-4188,Consumer
2024-04-22,ORD-14960,Air Purifier,Home & Office,Europe,3,209.35,628.05,292.86,335.19,0.0,CUST-2790,Consumer
2024-04-22,ORD-11415,Mechanical Keyboard,Electronics,Latin America,1,116.81,116.81,56.94,59.87,0.0,CUST-1930,Consumer
2024-04-22,ORD-12121,Project Mgmt Tool,Software & Services,Europe,6,162.83,976.98,126.24,850.74,0.0,CUST-2381,Consumer
2024-04-22,ORD-21765,Casual T-Shirt,Clothing,North America,4,29.5,118.0,35.96,82.04,25.0,CUST-1492,SMB
2024-04-22,ORD-19314,LED Desk Lamp,Home & Office,North America,12,37.77,453.24,179.04,274.2,0.0,CUST-2000,Enterprise
2024-04-22,ORD-21743,4K Monitor,Electronics,North America,1,483.73,483.73,277.28,206.45,25.0,CUST-2221,Government
2024-04-22,ORD-19578,Gaming Mouse,Electronics,Europe,2,72.61,145.22,55.58,89.64,0.0,CUST-1907,Enterprise
2024-04-22,ORD-16993,Leather Wallet,Accessories,Europe,1,51.22,51.22,15.35,35.87,0.0,CUST-3618,Enterprise
2024-04-23,ORD-14181,Standing Desk,Home & Office,Asia Pacific,1,444.39,444.39,325.26,119.13,0.0,CUST-2656,Enterprise
2024-04-23,ORD-20661,Travel Mug,Accessories,Europe,1,22.43,22.43,6.01,16.42,20.0,CUST-4167,Consumer
2024-04-23,ORD-11727,Bookshelf Organizer,Home & Office,Asia Pacific,4,66.9,267.6,148.72,118.88,0.0,CUST-4871,Enterprise
2024-04-23,ORD-15869,Gaming Mouse,Electronics,North America,2,65.72,131.44,57.4,74.04,0.0,CUST-2953,Enterprise
2024-04-23,ORD-11493,Laptop Pro X1,Electronics,North America,2,787.03,1574.06,1205.54,368.52,0.0,CUST-1876,SMB
2024-04-23,ORD-18520,Travel Mug,Accessories,Middle East,9,21.17,190.53,55.08,135.45,0.0,CUST-4944,Consumer
2024-04-23,ORD-13288,Premium Jacket,Clothing,Middle East,1,176.04,176.04,73.77,102.27,0.0,CUST-4655,SMB
2024-04-23,ORD-19531,LED Desk Lamp,Home & Office,North America,3,53.16,159.48,44.52,114.96,0.0,CUST-1914,Enterprise
2024-04-23,ORD-13642,Premium Jacket,Clothing,Latin America,1,166.47,166.47,73.44,93.03,0.0,CUST-1190,SMB
2024-04-23,ORD-18810,Leather Wallet,Accessories,Latin America,3,38.95,116.85,46.68,70.17,0.0,CUST-3631,SMB
2024-04-23,ORD-20218,VPN Annual Sub,Software & Services,Europe,1,75.55,75.55,9.68,65.87,5.0,CUST-2497,Enterprise
2024-04-24,ORD-17905,Air Purifier,Home & Office,Europe,5,215.15,1075.75,455.15,620.6,20.0,CUST-4791,SMB
2024-04-24,ORD-13354,Cloud Storage Plan,Software & Services,Asia Pacific,5,85.71,428.55,71.35,357.2,0.0,CUST-2277,Enterprise
2024-04-24,ORD-16091,Ergonomic Chair,Home & Office,Europe,4,408.93,1635.72,874.76,760.96,0.0,CUST-1379,SMB
2024-04-24,ORD-21679,Leather Wallet,Accessories,Europe,12,57.14,685.68,189.84,495.84,0.0,CUST-1179,Government
2024-04-24,ORD-18317,VPN Annual Sub,Software & Services,Asia Pacific,2,67.71,135.42,20.6,114.82,0.0,CUST-3732,SMB
2024-04-24,ORD-16071,Project Mgmt Tool,Software & Services,Latin America,1,120.66,120.66,23.06,97.6,0.0,CUST-3957,Enterprise
2024-04-24,ORD-12246,Wireless Earbuds,Electronics,Asia Pacific,4,68.5,274.0,130.92,143.08,0.0,CUST-4966,Consumer
2024-04-24,ORD-14254,Laptop Pro X1,Electronics,Asia Pacific,1,764.1,764.1,625.32,138.78,0.0,CUST-4108,SMB
2024-04-24,ORD-21789,Wireless Earbuds,Electronics,North America,2,90.85,181.7,64.0,117.7,0.0,CUST-2410,Consumer
2024-04-24,ORD-21693,4K Monitor,Electronics,North America,2,430.34,860.68,556.02,304.66,0.0,CUST-4572,Consumer
2024-04-24,ORD-13896,Premium Jacket,Clothing,Asia Pacific,4,142.96,571.84,281.0,290.84,0.0,CUST-4061,Government
2024-04-24,ORD-12669,Portable SSD 1TB,Electronics,North America,2,91.28,182.56,107.84,74.72,15.0,CUST-3733,Consumer
2024-04-24,ORD-19590,Running Shoes,Clothing,Europe,6,137.46,824.76,285.06,539.7,10.0,CUST-2627,SMB
2024-04-24,ORD-15233,4K Monitor,Electronics,North America,1,508.65,508.65,281.05,227.6,0.0,CUST-3715,SMB
2024-04-24,ORD-19808,4K Monitor,Electronics,Europe,1,418.46,418.46,301.84,116.62,0.0,CUST-2637,Consumer
2024-04-25,ORD-11573,Standing Desk,Home & Office,Asia Pacific,1,527.21,527.21,319.76,207.45,0.0,CUST-1362,SMB
2024-04-25,ORD-19429,Cloud Storage Plan,Software & Services,North America,2,109.19,218.38,31.02,187.36,0.0,CUST-4071,SMB
2024-04-25,ORD-17603,Bookshelf Organizer,Home & Office,Europe,1,92.52,92.52,38.22,54.3,0.0,CUST-1432,Consumer
2024-04-25,ORD-20236,4K Monitor,Electronics,Asia Pacific,1,372.45,372.45,290.85,81.6,0.0,CUST-2550,Consumer
2024-04-25,ORD-11429,Gaming Mouse,Electronics,North America,1,71.01,71.01,29.11,41.9,0.0,CUST-1650,Government
2024-04-25,ORD-21113,Laptop Pro X1,Electronics,Asia Pacific,2,894.72,1789.44,1188.26,601.18,0.0,CUST-4884,Enterprise
2024-04-25,ORD-14871,Ergonomic Chair,Home & Office,Asia Pacific,1,367.28,367.28,215.79,151.49,0.0,CUST-2062,Enterprise
2024-04-25,ORD-10335,Coffee Maker Pro,Home & Office,Europe,2,162.36,324.72,130.08,194.64,15.0,CUST-3812,SMB
2024-04-25,ORD-21889,Ergonomic Chair,Home & Office,Asia Pacific,1,366.43,366.43,219.16,147.27,0.0,CUST-2392,Consumer
2024-04-25,ORD-18546,Sports Shorts,Clothing,Asia Pacific,5,32.78,163.9,62.95,100.95,0.0,CUST-4726,SMB
2024-04-25,ORD-13909,Premium Jacket,Clothing,Middle East,2,182.21,364.42,149.74,214.68,0.0,CUST-2773,Consumer
2024-04-25,ORD-20463,Ergonomic Chair,Home & Office,Latin America,1,320.94,320.94,216.1,104.84,0.0,CUST-3058,SMB
2024-04-25,ORD-10517,Bookshelf Organizer,Home & Office,Europe,2,92.55,185.1,77.24,107.86,0.0,CUST-1910,Government
2024-04-25,ORD-12416,Sunglasses,Accessories,Asia Pacific,2,50.51,101.02,37.18,63.84,0.0,CUST-1107,Enterprise
2024-04-26,ORD-16760,VPN Annual Sub,Software & Services,Asia Pacific,1,69.36,69.36,9.79,59.57,0.0,CUST-2453,Consumer
2024-04-26,ORD-10519,Gaming Mouse,Electronics,Asia Pacific,2,58.38,116.76,57.38,59.38,0.0,CUST-1804,Enterprise
2024-04-26,ORD-10330,USB-C Hub,Electronics,North America,7,44.26,309.82,127.26,182.56,0.0,CUST-3642,Consumer
2024-04-26,ORD-16551,Denim Jeans,Clothing,Middle East,3,81.8,245.4,75.42,169.98,0.0,CUST-1010,Enterprise
2024-04-26,ORD-19597,Sports Shorts,Clothing,Asia Pacific,2,32.1,64.2,24.14,40.06,0.0,CUST-3806,Consumer
2024-04-26,ORD-10650,Portable SSD 1TB,Electronics,Europe,1,124.6,124.6,56.11,68.49,0.0,CUST-1622,Enterprise
2024-04-26,ORD-11459,Laptop Pro X1,Electronics,North America,2,799.65,1599.3,1225.96,373.34,0.0,CUST-3495,Consumer
2024-04-26,ORD-13881,USB-C Hub,Electronics,Europe,2,49.53,99.06,35.48,63.58,0.0,CUST-2930,SMB
2024-04-26,ORD-14777,Phone Case Premium,Accessories,Asia Pacific,12,19.25,231.0,84.6,146.4,0.0,CUST-2585,Government
2024-04-26,ORD-17826,Gaming Mouse,Electronics,Europe,5,71.45,357.25,143.85,213.4,0.0,CUST-2327,Enterprise
2024-04-26,ORD-18174,Denim Jeans,Clothing,North America,3,60.53,181.59,68.55,113.04,20.0,CUST-1705,SMB
2024-04-26,ORD-18203,Sunglasses,Accessories,North America,1,59.29,59.29,17.9,41.39,10.0,CUST-4691,SMB
2024-04-26,ORD-11208,Ergonomic Chair,Home & Office,Middle East,1,480.32,480.32,217.38,262.94,0.0,CUST-3078,Consumer
2024-04-26,ORD-20369,Wireless Earbuds,Electronics,Asia Pacific,4,74.51,298.04,134.28,163.76,5.0,CUST-1936,SMB
2024-04-26,ORD-21410,Coffee Maker Pro,Home & Office,Europe,1,156.04,156.04,61.77,94.27,0.0,CUST-4372,Enterprise
2024-04-26,ORD-12946,Backpack Elite,Accessories,Asia Pacific,1,76.14,76.14,35.7,40.44,0.0,CUST-3161,Enterprise
2024-04-26,ORD-12608,Air Purifier,Home & Office,North America,2,182.82,365.64,181.88,183.76,0.0,CUST-4079,Consumer
